0,1,2,3,4,5,6
VNM,IT,Male,35 to 54,CXO,51-200 employees,0
VNM,IT,Male,35 to 54,CXO,11-50 employees,350
VNM,IT,Male,35 to 54,CXO,2-10 employees,0
VNM,IT,Male,35 to 54,CXO,Myself Only,0
VNM,IT,Male,35 to 54,VP,"10,001+ employees",0
VNM,IT,Male,35 to 54,VP,"5001-10,000 employees",0
VNM,IT,Male,35 to 54,VP,1001-5000 employees,0
VNM,IT,Male,35 to 54,VP,501-1000 employees,0
VNM,IT,Male,35 to 54,VP,201-500 employees,0
VNM,IT,Male,35 to 54,VP,51-200 employees,0
VNM,IT,Male,35 to 54,VP,11-50 employees,0
VNM,IT,Male,35 to 54,VP,2-10 employees,0
VNM,IT,Male,35 to 54,VP,Myself Only,0
VNM,IT,Male,35 to 54,Director,"10,001+ employees",0
VNM,IT,Male,35 to 54,Director,"5001-10,000 employees",0
VNM,IT,Male,35 to 54,Director,1001-5000 employees,0
VNM,IT,Male,35 to 54,Director,501-1000 employees,0
VNM,IT,Male,35 to 54,Director,201-500 employees,0
VNM,IT,Male,35 to 54,Director,51-200 employees,0
VNM,IT,Male,35 to 54,Director,11-50 employees,0
VNM,IT,Male,35 to 54,Director,2-10 employees,0
VNM,IT,Male,35 to 54,Director,Myself Only,0
VNM,IT,Male,35 to 54,Manager,"10,001+ employees",430
VNM,IT,Male,35 to 54,Manager,"5001-10,000 employees",0
VNM,IT,Male,35 to 54,Manager,1001-5000 employees,0
VNM,IT,Male,35 to 54,Manager,501-1000 employees,0
VNM,IT,Male,35 to 54,Manager,201-500 employees,0
VNM,IT,Male,35 to 54,Manager,51-200 employees,0
VNM,IT,Male,35 to 54,Manager,11-50 employees,0
VNM,IT,Male,35 to 54,Manager,2-10 employees,0
VNM,IT,Male,35 to 54,Manager,Myself Only,0
VNM,IT,Male,35 to 54,Senior,"10,001+ employees",880
VNM,IT,Male,35 to 54,Senior,"5001-10,000 employees",0
VNM,IT,Male,35 to 54,Senior,1001-5000 employees,500
VNM,IT,Male,35 to 54,Senior,501-1000 employees,350
VNM,IT,Male,35 to 54,Senior,201-500 employees,360
VNM,IT,Male,35 to 54,Senior,51-200 employees,490
VNM,IT,Male,35 to 54,Senior,11-50 employees,390
VNM,IT,Male,35 to 54,Senior,2-10 employees,0
VNM,IT,Male,35 to 54,Senior,Myself Only,0
VNM,IT,Male,35 to 54,Entry,"10,001+ employees",660
VNM,IT,Male,35 to 54,Entry,"5001-10,000 employees",0
VNM,IT,Male,35 to 54,Entry,1001-5000 employees,0
VNM,IT,Male,35 to 54,Entry,501-1000 employees,0
VNM,IT,Male,35 to 54,Entry,201-500 employees,0
VNM,IT,Male,35 to 54,Entry,51-200 employees,310
VNM,IT,Male,35 to 54,Entry,11-50 employees,0
VNM,IT,Male,35 to 54,Entry,2-10 employees,0
VNM,IT,Male,35 to 54,Entry,Myself Only,0
VNM,IT,Male,35 to 54,Training,"10,001+ employees",0
VNM,IT,Male,35 to 54,Training,"5001-10,000 employees",0
VNM,IT,Male,35 to 54,Training,1001-5000 employees,0
VNM,IT,Male,35 to 54,Training,501-1000 employees,0
VNM,IT,Male,35 to 54,Training,201-500 employees,0
VNM,IT,Male,35 to 54,Training,51-200 employees,0
VNM,IT,Male,35 to 54,Training,11-50 employees,0
VNM,IT,Male,35 to 54,Training,2-10 employees,0
VNM,IT,Male,35 to 54,Training,Myself Only,0
VNM,IT,Male,35 to 54,Unpaid,"10,001+ employees",0
VNM,IT,Male,35 to 54,Unpaid,"5001-10,000 employees",0
VNM,IT,Male,35 to 54,Unpaid,1001-5000 employees,0
