0,1,2,3,4,5,6
GBR,IT,Male,25 to 34,Owner,2-10 employees,7200
GBR,IT,Male,25 to 34,Owner,Myself Only,1100
GBR,IT,Male,25 to 34,Partner,"10,001+ employees",380
GBR,IT,Male,25 to 34,Partner,"5001-10,000 employees",0
GBR,IT,Male,25 to 34,Partner,1001-5000 employees,360
GBR,IT,Male,25 to 34,Partner,501-1000 employees,0
GBR,IT,Male,25 to 34,Partner,201-500 employees,0
GBR,IT,Male,25 to 34,Partner,51-200 employees,610
GBR,IT,Male,25 to 34,Partner,11-50 employees,950
GBR,IT,Male,25 to 34,Partner,2-10 employees,990
GBR,IT,Male,25 to 34,Partner,Myself Only,0
GBR,IT,Male,25 to 34,CXO,"10,001+ employees",1000
GBR,IT,Male,25 to 34,CXO,"5001-10,000 employees",0
GBR,IT,Male,25 to 34,CXO,1001-5000 employees,470
GBR,IT,Male,25 to 34,CXO,501-1000 employees,0
GBR,IT,Male,25 to 34,CXO,201-500 employees,480
GBR,IT,Male,25 to 34,CXO,51-200 employees,1100
GBR,IT,Male,25 to 34,CXO,11-50 employees,2500
GBR,IT,Male,25 to 34,CXO,2-10 employees,3100
GBR,IT,Male,25 to 34,CXO,Myself Only,0
GBR,IT,Male,25 to 34,VP,"10,001+ employees",1300
GBR,IT,Male,25 to 34,VP,"5001-10,000 employees",0
GBR,IT,Male,25 to 34,VP,1001-5000 employees,640
GBR,IT,Male,25 to 34,VP,501-1000 employees,0
GBR,IT,Male,25 to 34,VP,201-500 employees,510
GBR,IT,Male,25 to 34,VP,51-200 employees,1000
GBR,IT,Male,25 to 34,VP,11-50 employees,2000
GBR,IT,Male,25 to 34,VP,2-10 employees,2900
GBR,IT,Male,25 to 34,VP,Myself Only,300
GBR,IT,Male,25 to 34,Director,"10,001+ employees",4900
GBR,IT,Male,25 to 34,Director,"5001-10,000 employees",940
GBR,IT,Male,25 to 34,Director,1001-5000 employees,2500
GBR,IT,Male,25 to 34,Director,501-1000 employees,1300
GBR,IT,Male,25 to 34,Director,201-500 employees,2100
GBR,IT,Male,25 to 34,Director,51-200 employees,4100
GBR,IT,Male,25 to 34,Director,11-50 employees,6800
GBR,IT,Male,25 to 34,Director,2-10 employees,8200
GBR,IT,Male,25 to 34,Director,Myself Only,1000
GBR,IT,Male,25 to 34,Manager,"10,001+ employees",11000
GBR,IT,Male,25 to 34,Manager,"5001-10,000 employees",1300
GBR,IT,Male,25 to 34,Manager,1001-5000 employees,3700
GBR,IT,Male,25 to 34,Manager,501-1000 employees,1600
GBR,IT,Male,25 to 34,Manager,201-500 employees,2500
GBR,IT,Male,25 to 34,Manager,51-200 employees,4000
GBR,IT,Male,25 to 34,Manager,11-50 employees,5100
GBR,IT,Male,25 to 34,Manager,2-10 employees,3800
GBR,IT,Male,25 to 34,Manager,Myself Only,740
GBR,IT,Male,25 to 34,Senior,"10,001+ employees",40000
GBR,IT,Male,25 to 34,Senior,"5001-10,000 employees",6000
GBR,IT,Male,25 to 34,Senior,1001-5000 employees,16000
GBR,IT,Male,25 to 34,Senior,501-1000 employees,6800
GBR,IT,Male,25 to 34,Senior,201-500 employees,11000
GBR,IT,Male,25 to 34,Senior,51-200 employees,18000
GBR,IT,Male,25 to 34,Senior,11-50 employees,19000
GBR,IT,Male,25 to 34,Senior,2-10 employees,10000
GBR,IT,Male,25 to 34,Senior,Myself Only,2000
GBR,IT,Male,25 to 34,Entry,"10,001+ employees",45000
GBR,IT,Male,25 to 34,Entry,"5001-10,000 employees",5400
GBR,IT,Male,25 to 34,Entry,1001-5000 employees,17000
GBR,IT,Male,25 to 34,Entry,501-1000 employees,7100
GBR,IT,Male,25 to 34,Entry,201-500 employees,12000
GBR,IT,Male,25 to 34,Entry,51-200 employees,20000
GBR,IT,Male,25 to 34,Entry,11-50 employees,26000
GBR,IT,Male,25 to 34,Entry,2-10 employees,16000
GBR,IT,Male,25 to 34,Entry,Myself Only,4000
GBR,IT,Male,25 to 34,Training,"10,001+ employees",1200
