,Country,Gender,Company Industry,Age Range,Job seniority,Company Size,Count
1065,IND,Any Gender,Finance,18 to 24,Senior,201-500 employees,7000
1066,IND,Any Gender,Finance,18 to 24,Senior,51-200 employees,8900
1067,IND,Any Gender,Finance,18 to 24,Senior,11-50 employees,7300
1068,IND,Any Gender,Finance,18 to 24,Senior,2-10 employees,6200
1069,IND,Any Gender,Finance,18 to 24,Senior,Myself Only,1900
1070,IND,Any Gender,Finance,18 to 24,Entry,Any Company Size,250000
1071,IND,Any Gender,Finance,18 to 24,Entry,"10,001+ employees",110000
1072,IND,Any Gender,Finance,18 to 24,Entry,"5001-10,000 employees",14000
1073,IND,Any Gender,Finance,18 to 24,Entry,1001-5000 employees,22000
1074,IND,Any Gender,Finance,18 to 24,Entry,501-1000 employees,5700
1075,IND,Any Gender,Finance,18 to 24,Entry,201-500 employees,7200
1076,IND,Any Gender,Finance,18 to 24,Entry,51-200 employees,11000
1077,IND,Any Gender,Finance,18 to 24,Entry,11-50 employees,8600
1078,IND,Any Gender,Finance,18 to 24,Entry,2-10 employees,13000
1079,IND,Any Gender,Finance,18 to 24,Entry,Myself Only,3600
1080,IND,Any Gender,Finance,18 to 24,Training,Any Company Size,22000
1081,IND,Any Gender,Finance,18 to 24,Training,"10,001+ employees",6700
1082,IND,Any Gender,Finance,18 to 24,Training,"5001-10,000 employees",1200
1083,IND,Any Gender,Finance,18 to 24,Training,1001-5000 employees,2200
1084,IND,Any Gender,Finance,18 to 24,Training,501-1000 employees,820
1085,IND,Any Gender,Finance,18 to 24,Training,201-500 employees,960
1086,IND,Any Gender,Finance,18 to 24,Training,51-200 employees,1400
1087,IND,Any Gender,Finance,18 to 24,Training,11-50 employees,1500
1088,IND,Any Gender,Finance,18 to 24,Training,2-10 employees,970
1089,IND,Any Gender,Finance,18 to 24,Training,Myself Only,490
1090,IND,Any Gender,Finance,18 to 24,Unpaid,Any Company Size,6700
1091,IND,Any Gender,Finance,18 to 24,Unpaid,"10,001+ employees",1700
1092,IND,Any Gender,Finance,18 to 24,Unpaid,"5001-10,000 employees",0
1093,IND,Any Gender,Finance,18 to 24,Unpaid,1001-5000 employees,0
1094,IND,Any Gender,Finance,18 to 24,Unpaid,501-1000 employees,0
1095,IND,Any Gender,Finance,18 to 24,Unpaid,201-500 employees,0
1096,IND,Any Gender,Finance,18 to 24,Unpaid,51-200 employees,0
1097,IND,Any Gender,Finance,18 to 24,Unpaid,11-50 employees,0
1098,IND,Any Gender,Finance,18 to 24,Unpaid,2-10 employees,0
1099,IND,Any Gender,Finance,18 to 24,Unpaid,Myself Only,470
1100,IND,Any Gender,IT,Any Age Range,Any Job Seniority,Any Company Size,11000000
1101,IND,Any Gender,IT,Any Age Range,Any Job Seniority,"10,001+ employees",3900000
1102,IND,Any Gender,IT,Any Age Range,Any Job Seniority,"5001-10,000 employees",350000
1103,IND,Any Gender,IT,Any Age Range,Any Job Seniority,1001-5000 employees,850000
1104,IND,Any Gender,IT,Any Age Range,Any Job Seniority,501-1000 employees,380000
1105,IND,Any Gender,IT,Any Age Range,Any Job Seniority,201-500 employees,570000
1106,IND,Any Gender,IT,Any Age Range,Any Job Seniority,51-200 employees,860000
1107,IND,Any Gender,IT,Any Age Range,Any Job Seniority,11-50 employees,860000
1108,IND,Any Gender,IT,Any Age Range,Any Job Seniority,2-10 employees,470000
1109,IND,Any Gender,IT,Any Age Range,Any Job Seniority,Myself Only,100000
1110,IND,Any Gender,IT,Any Age Range,Owner,Any Company Size,260000
1111,IND,Any Gender,IT,Any Age Range,Owner,"10,001+ employees",16000
1112,IND,Any Gender,IT,Any Age Range,Owner,"5001-10,000 employees",2400
1113,IND,Any Gender,IT,Any Age Range,Owner,1001-5000 employees,6900
1114,IND,Any Gender,IT,Any Age Range,Owner,501-1000 employees,4500
1115,IND,Any Gender,IT,Any Age Range,Owner,201-500 employees,10000
1116,IND,Any Gender,IT,Any Age Range,Owner,51-200 employees,22000
1117,IND,Any Gender,IT,Any Age Range,Owner,11-50 employees,50000
1118,IND,Any Gender,IT,Any Age Range,Owner,2-10 employees,50000
1119,IND,Any Gender,IT,Any Age Range,Owner,Myself Only,4300
1120,IND,Any Gender,IT,Any Age Range,Partner,Any Company Size,23000
1121,IND,Any Gender,IT,Any Age Range,Partner,"10,001+ employees",2800
1122,IND,Any Gender,IT,Any Age Range,Partner,"5001-10,000 employees",610
1123,IND,Any Gender,IT,Any Age Range,Partner,1001-5000 employees,1500
1124,IND,Any Gender,IT,Any Age Range,Partner,501-1000 employees,1000
1125,IND,Any Gender,IT,Any Age Range,Partner,201-500 employees,2000
1126,IND,Any Gender,IT,Any Age Range,Partner,51-200 employees,3700
1127,IND,Any Gender,IT,Any Age Range,Partner,11-50 employees,6300
1128,IND,Any Gender,IT,Any Age Range,Partner,2-10 employees,5200
1129,IND,Any Gender,IT,Any Age Range,Partner,Myself Only,380
1130,IND,Any Gender,IT,Any Age Range,CXO,Any Company Size,110000
1131,IND,Any Gender,IT,Any Age Range,CXO,"10,001+ employees",12000
1132,IND,Any Gender,IT,Any Age Range,CXO,"5001-10,000 employees",1500
1133,IND,Any Gender,IT,Any Age Range,CXO,1001-5000 employees,4300
1134,IND,Any Gender,IT,Any Age Range,CXO,501-1000 employees,2900
1135,IND,Any Gender,IT,Any Age Range,CXO,201-500 employees,6000
1136,IND,Any Gender,IT,Any Age Range,CXO,51-200 employees,14000
1137,IND,Any Gender,IT,Any Age Range,CXO,11-50 employees,27000
1138,IND,Any Gender,IT,Any Age Range,CXO,2-10 employees,19000
1139,IND,Any Gender,IT,Any Age Range,CXO,Myself Only,1200
1140,IND,Any Gender,IT,Any Age Range,VP,Any Company Size,220000
1141,IND,Any Gender,IT,Any Age Range,VP,"10,001+ employees",65000
1142,IND,Any Gender,IT,Any Age Range,VP,"5001-10,000 employees",8600
1143,IND,Any Gender,IT,Any Age Range,VP,1001-5000 employees,23000
1144,IND,Any Gender,IT,Any Age Range,VP,501-1000 employees,9100
1145,IND,Any Gender,IT,Any Age Range,VP,201-500 employees,14000
1146,IND,Any Gender,IT,Any Age Range,VP,51-200 employees,22000
1147,IND,Any Gender,IT,Any Age Range,VP,11-50 employees,28000
1148,IND,Any Gender,IT,Any Age Range,VP,2-10 employees,15000
1149,IND,Any Gender,IT,Any Age Range,VP,Myself Only,1600
1150,IND,Any Gender,IT,Any Age Range,Director,Any Company Size,240000
1151,IND,Any Gender,IT,Any Age Range,Director,"10,001+ employees",59000
1152,IND,Any Gender,IT,Any Age Range,Director,"5001-10,000 employees",8300
1153,IND,Any Gender,IT,Any Age Range,Director,1001-5000 employees,21000
1154,IND,Any Gender,IT,Any Age Range,Director,501-1000 employees,10000
1155,IND,Any Gender,IT,Any Age Range,Director,201-500 employees,17000
1156,IND,Any Gender,IT,Any Age Range,Director,51-200 employees,30000
1157,IND,Any Gender,IT,Any Age Range,Director,11-50 employees,41000
1158,IND,Any Gender,IT,Any Age Range,Director,2-10 employees,24000
1159,IND,Any Gender,IT,Any Age Range,Director,Myself Only,2100
1160,IND,Any Gender,IT,Any Age Range,Manager,Any Company Size,560000
1161,IND,Any Gender,IT,Any Age Range,Manager,"10,001+ employees",230000
1162,IND,Any Gender,IT,Any Age Range,Manager,"5001-10,000 employees",26000
1163,IND,Any Gender,IT,Any Age Range,Manager,1001-5000 employees,62000
1164,IND,Any Gender,IT,Any Age Range,Manager,501-1000 employees,24000
1165,IND,Any Gender,IT,Any Age Range,Manager,201-500 employees,34000
1166,IND,Any Gender,IT,Any Age Range,Manager,51-200 employees,46000
1167,IND,Any Gender,IT,Any Age Range,Manager,11-50 employees,45000
1168,IND,Any Gender,IT,Any Age Range,Manager,2-10 employees,26000
1169,IND,Any Gender,IT,Any Age Range,Manager,Myself Only,3800
1170,IND,Any Gender,IT,Any Age Range,Senior,Any Company Size,3400000
1171,IND,Any Gender,IT,Any Age Range,Senior,"10,001+ employees",1500000
1172,IND,Any Gender,IT,Any Age Range,Senior,"5001-10,000 employees",150000
1173,IND,Any Gender,IT,Any Age Range,Senior,1001-5000 employees,350000
1174,IND,Any Gender,IT,Any Age Range,Senior,501-1000 employees,150000
1175,IND,Any Gender,IT,Any Age Range,Senior,201-500 employees,220000
1176,IND,Any Gender,IT,Any Age Range,Senior,51-200 employees,300000
1177,IND,Any Gender,IT,Any Age Range,Senior,11-50 employees,260000
1178,IND,Any Gender,IT,Any Age Range,Senior,2-10 employees,110000
1179,IND,Any Gender,IT,Any Age Range,Senior,Myself Only,19000
1180,IND,Any Gender,IT,Any Age Range,Entry,Any Company Size,4200000
1181,IND,Any Gender,IT,Any Age Range,Entry,"10,001+ employees",1700000
1182,IND,Any Gender,IT,Any Age Range,Entry,"5001-10,000 employees",130000
1183,IND,Any Gender,IT,Any Age Range,Entry,1001-5000 employees,320000
1184,IND,Any Gender,IT,Any Age Range,Entry,501-1000 employees,160000
1185,IND,Any Gender,IT,Any Age Range,Entry,201-500 employees,240000
1186,IND,Any Gender,IT,Any Age Range,Entry,51-200 employees,370000
1187,IND,Any Gender,IT,Any Age Range,Entry,11-50 employees,380000
1188,IND,Any Gender,IT,Any Age Range,Entry,2-10 employees,190000
1189,IND,Any Gender,IT,Any Age Range,Entry,Myself Only,42000
1190,IND,Any Gender,IT,Any Age Range,Training,Any Company Size,320000
1191,IND,Any Gender,IT,Any Age Range,Training,"10,001+ employees",110000
1192,IND,Any Gender,IT,Any Age Range,Training,"5001-10,000 employees",6100
1193,IND,Any Gender,IT,Any Age Range,Training,1001-5000 employees,19000
1194,IND,Any Gender,IT,Any Age Range,Training,501-1000 employees,11000
1195,IND,Any Gender,IT,Any Age Range,Training,201-500 employees,15000
1196,IND,Any Gender,IT,Any Age Range,Training,51-200 employees,25000
1197,IND,Any Gender,IT,Any Age Range,Training,11-50 employees,27000
1198,IND,Any Gender,IT,Any Age Range,Training,2-10 employees,16000
1199,IND,Any Gender,IT,Any Age Range,Training,Myself Only,12000
1200,IND,Any Gender,IT,Any Age Range,Unpaid,Any Company Size,57000
1201,IND,Any Gender,IT,Any Age Range,Unpaid,"10,001+ employees",8700
1202,IND,Any Gender,IT,Any Age Range,Unpaid,"5001-10,000 employees",410
1203,IND,Any Gender,IT,Any Age Range,Unpaid,1001-5000 employees,1400
1204,IND,Any Gender,IT,Any Age Range,Unpaid,501-1000 employees,470
1205,IND,Any Gender,IT,Any Age Range,Unpaid,201-500 employees,720
1206,IND,Any Gender,IT,Any Age Range,Unpaid,51-200 employees,1400
1207,IND,Any Gender,IT,Any Age Range,Unpaid,11-50 employees,1400
1208,IND,Any Gender,IT,Any Age Range,Unpaid,2-10 employees,5200
1209,IND,Any Gender,IT,Any Age Range,Unpaid,Myself Only,5300
1210,IND,Any Gender,IT,55+,Any Job Seniority,Any Company Size,99000
1211,IND,Any Gender,IT,55+,Any Job Seniority,"10,001+ employees",30000
1212,IND,Any Gender,IT,55+,Any Job Seniority,"5001-10,000 employees",3500
1213,IND,Any Gender,IT,55+,Any Job Seniority,1001-5000 employees,8100
1214,IND,Any Gender,IT,55+,Any Job Seniority,501-1000 employees,3600
1215,IND,Any Gender,IT,55+,Any Job Seniority,201-500 employees,6100
1216,IND,Any Gender,IT,55+,Any Job Seniority,51-200 employees,8800
1217,IND,Any Gender,IT,55+,Any Job Seniority,11-50 employees,9500
1218,IND,Any Gender,IT,55+,Any Job Seniority,2-10 employees,5900
1219,IND,Any Gender,IT,55+,Any Job Seniority,Myself Only,1000
1220,IND,Any Gender,IT,55+,Owner,Any Company Size,9800
1221,IND,Any Gender,IT,55+,Owner,"10,001+ employees",440
1222,IND,Any Gender,IT,55+,Owner,"5001-10,000 employees",0
1223,IND,Any Gender,IT,55+,Owner,1001-5000 employees,410
1224,IND,Any Gender,IT,55+,Owner,501-1000 employees,0
1225,IND,Any Gender,IT,55+,Owner,201-500 employees,680
1226,IND,Any Gender,IT,55+,Owner,51-200 employees,1500
1227,IND,Any Gender,IT,55+,Owner,11-50 employees,2500
1228,IND,Any Gender,IT,55+,Owner,2-10 employees,2000
1229,IND,Any Gender,IT,55+,Owner,Myself Only,0
1230,IND,Any Gender,IT,55+,Partner,Any Company Size,2200
1231,IND,Any Gender,IT,55+,Partner,"10,001+ employees",0
1232,IND,Any Gender,IT,55+,Partner,"5001-10,000 employees",0
1233,IND,Any Gender,IT,55+,Partner,1001-5000 employees,0
1234,IND,Any Gender,IT,55+,Partner,501-1000 employees,0
1235,IND,Any Gender,IT,55+,Partner,201-500 employees,0
1236,IND,Any Gender,IT,55+,Partner,51-200 employees,500
1237,IND,Any Gender,IT,55+,Partner,11-50 employees,750
1238,IND,Any Gender,IT,55+,Partner,2-10 employees,610
1239,IND,Any Gender,IT,55+,Partner,Myself Only,0
1240,IND,Any Gender,IT,55+,CXO,Any Company Size,7200
1241,IND,Any Gender,IT,55+,CXO,"10,001+ employees",750
1242,IND,Any Gender,IT,55+,CXO,"5001-10,000 employees",0
1243,IND,Any Gender,IT,55+,CXO,1001-5000 employees,600
1244,IND,Any Gender,IT,55+,CXO,501-1000 employees,390
1245,IND,Any Gender,IT,55+,CXO,201-500 employees,790
1246,IND,Any Gender,IT,55+,CXO,51-200 employees,1500
1247,IND,Any Gender,IT,55+,CXO,11-50 employees,1900
1248,IND,Any Gender,IT,55+,CXO,2-10 employees,1100
1249,IND,Any Gender,IT,55+,CXO,Myself Only,0
1250,IND,Any Gender,IT,55+,VP,Any Company Size,11000
1251,IND,Any Gender,IT,55+,VP,"10,001+ employees",2900
1252,IND,Any Gender,IT,55+,VP,"5001-10,000 employees",480
1253,IND,Any Gender,IT,55+,VP,1001-5000 employees,1300
1254,IND,Any Gender,IT,55+,VP,501-1000 employees,630
1255,IND,Any Gender,IT,55+,VP,201-500 employees,1100
1256,IND,Any Gender,IT,55+,VP,51-200 employees,1600
1257,IND,Any Gender,IT,55+,VP,11-50 employees,1600
1258,IND,Any Gender,IT,55+,VP,2-10 employees,770
1259,IND,Any Gender,IT,55+,VP,Myself Only,0
1260,IND,Any Gender,IT,55+,Director,Any Company Size,17000
1261,IND,Any Gender,IT,55+,Director,"10,001+ employees",5200
1262,IND,Any Gender,IT,55+,Director,"5001-10,000 employees",810
1263,IND,Any Gender,IT,55+,Director,1001-5000 employees,2000
1264,IND,Any Gender,IT,55+,Director,501-1000 employees,900
1265,IND,Any Gender,IT,55+,Director,201-500 employees,1500
1266,IND,Any Gender,IT,55+,Director,51-200 employees,2400
1267,IND,Any Gender,IT,55+,Director,11-50 employees,2800
1268,IND,Any Gender,IT,55+,Director,2-10 employees,1500
1269,IND,Any Gender,IT,55+,Director,Myself Only,0
1270,IND,Any Gender,IT,55+,Manager,Any Company Size,13000
1271,IND,Any Gender,IT,55+,Manager,"10,001+ employees",6100
1272,IND,Any Gender,IT,55+,Manager,"5001-10,000 employees",720
1273,IND,Any Gender,IT,55+,Manager,1001-5000 employees,1500
1274,IND,Any Gender,IT,55+,Manager,501-1000 employees,630
1275,IND,Any Gender,IT,55+,Manager,201-500 employees,1000
1276,IND,Any Gender,IT,55+,Manager,51-200 employees,1100
1277,IND,Any Gender,IT,55+,Manager,11-50 employees,960
1278,IND,Any Gender,IT,55+,Manager,2-10 employees,550
1279,IND,Any Gender,IT,55+,Manager,Myself Only,0
1280,IND,Any Gender,IT,55+,Senior,Any Company Size,26000
1281,IND,Any Gender,IT,55+,Senior,"10,001+ employees",11000
1282,IND,Any Gender,IT,55+,Senior,"5001-10,000 employees",1200
1283,IND,Any Gender,IT,55+,Senior,1001-5000 employees,2300
1284,IND,Any Gender,IT,55+,Senior,501-1000 employees,990
1285,IND,Any Gender,IT,55+,Senior,201-500 employees,1500
1286,IND,Any Gender,IT,55+,Senior,51-200 employees,1900
1287,IND,Any Gender,IT,55+,Senior,11-50 employees,1600
1288,IND,Any Gender,IT,55+,Senior,2-10 employees,930
1289,IND,Any Gender,IT,55+,Senior,Myself Only,350
1290,IND,Any Gender,IT,55+,Entry,Any Company Size,11000
1291,IND,Any Gender,IT,55+,Entry,"10,001+ employees",4100
1292,IND,Any Gender,IT,55+,Entry,"5001-10,000 employees",370
1293,IND,Any Gender,IT,55+,Entry,1001-5000 employees,820
1294,IND,Any Gender,IT,55+,Entry,501-1000 employees,0
1295,IND,Any Gender,IT,55+,Entry,201-500 employees,520
1296,IND,Any Gender,IT,55+,Entry,51-200 employees,770
1297,IND,Any Gender,IT,55+,Entry,11-50 employees,640
1298,IND,Any Gender,IT,55+,Entry,2-10 employees,490
1299,IND,Any Gender,IT,55+,Entry,Myself Only,0
1300,IND,Any Gender,IT,55+,Training,Any Company Size,0
1301,IND,Any Gender,IT,55+,Training,"10,001+ employees",0
1302,IND,Any Gender,IT,55+,Training,"5001-10,000 employees",0
1303,IND,Any Gender,IT,55+,Training,1001-5000 employees,0
1304,IND,Any Gender,IT,55+,Training,501-1000 employees,0
1305,IND,Any Gender,IT,55+,Training,201-500 employees,0
1306,IND,Any Gender,IT,55+,Training,51-200 employees,0
1307,IND,Any Gender,IT,55+,Training,11-50 employees,0
1308,IND,Any Gender,IT,55+,Training,2-10 employees,0
1309,IND,Any Gender,IT,55+,Training,Myself Only,0
1310,IND,Any Gender,IT,55+,Unpaid,Any Company Size,500
1311,IND,Any Gender,IT,55+,Unpaid,"10,001+ employees",0
1312,IND,Any Gender,IT,55+,Unpaid,"5001-10,000 employees",0
1313,IND,Any Gender,IT,55+,Unpaid,1001-5000 employees,0
1314,IND,Any Gender,IT,55+,Unpaid,501-1000 employees,0
1315,IND,Any Gender,IT,55+,Unpaid,201-500 employees,0
1316,IND,Any Gender,IT,55+,Unpaid,51-200 employees,0
1317,IND,Any Gender,IT,55+,Unpaid,11-50 employees,0
1318,IND,Any Gender,IT,55+,Unpaid,2-10 employees,0
1319,IND,Any Gender,IT,55+,Unpaid,Myself Only,0
1320,IND,Any Gender,IT,35 to 54,Any Job Seniority,Any Company Size,2200000
1321,IND,Any Gender,IT,35 to 54,Any Job Seniority,"10,001+ employees",920000
1322,IND,Any Gender,IT,35 to 54,Any Job Seniority,"5001-10,000 employees",93000
1323,IND,Any Gender,IT,35 to 54,Any Job Seniority,1001-5000 employees,190000
1324,IND,Any Gender,IT,35 to 54,Any Job Seniority,501-1000 employees,79000
1325,IND,Any Gender,IT,35 to 54,Any Job Seniority,201-500 employees,120000
1326,IND,Any Gender,IT,35 to 54,Any Job Seniority,51-200 employees,150000
1327,IND,Any Gender,IT,35 to 54,Any Job Seniority,11-50 employees,130000
1328,IND,Any Gender,IT,35 to 54,Any Job Seniority,2-10 employees,66000
1329,IND,Any Gender,IT,35 to 54,Any Job Seniority,Myself Only,9200
1330,IND,Any Gender,IT,35 to 54,Owner,Any Company Size,76000
1331,IND,Any Gender,IT,35 to 54,Owner,"10,001+ employees",4100
1332,IND,Any Gender,IT,35 to 54,Owner,"5001-10,000 employees",750
1333,IND,Any Gender,IT,35 to 54,Owner,1001-5000 employees,2300
1334,IND,Any Gender,IT,35 to 54,Owner,501-1000 employees,1500
1335,IND,Any Gender,IT,35 to 54,Owner,201-500 employees,3600
1336,IND,Any Gender,IT,35 to 54,Owner,51-200 employees,9000
1337,IND,Any Gender,IT,35 to 54,Owner,11-50 employees,19000
1338,IND,Any Gender,IT,35 to 54,Owner,2-10 employees,17000
1339,IND,Any Gender,IT,35 to 54,Owner,Myself Only,1200
1340,IND,Any Gender,IT,35 to 54,Partner,Any Company Size,9200
1341,IND,Any Gender,IT,35 to 54,Partner,"10,001+ employees",1100
1342,IND,Any Gender,IT,35 to 54,Partner,"5001-10,000 employees",0
1343,IND,Any Gender,IT,35 to 54,Partner,1001-5000 employees,580
1344,IND,Any Gender,IT,35 to 54,Partner,501-1000 employees,420
1345,IND,Any Gender,IT,35 to 54,Partner,201-500 employees,890
1346,IND,Any Gender,IT,35 to 54,Partner,51-200 employees,1700
1347,IND,Any Gender,IT,35 to 54,Partner,11-50 employees,3000
1348,IND,Any Gender,IT,35 to 54,Partner,2-10 employees,2400
1349,IND,Any Gender,IT,35 to 54,Partner,Myself Only,0
1350,IND,Any Gender,IT,35 to 54,CXO,Any Company Size,36000
1351,IND,Any Gender,IT,35 to 54,CXO,"10,001+ employees",2800
1352,IND,Any Gender,IT,35 to 54,CXO,"5001-10,000 employees",580
1353,IND,Any Gender,IT,35 to 54,CXO,1001-5000 employees,1700
1354,IND,Any Gender,IT,35 to 54,CXO,501-1000 employees,1200
1355,IND,Any Gender,IT,35 to 54,CXO,201-500 employees,2600
1356,IND,Any Gender,IT,35 to 54,CXO,51-200 employees,6200
1357,IND,Any Gender,IT,35 to 54,CXO,11-50 employees,11000
1358,IND,Any Gender,IT,35 to 54,CXO,2-10 employees,7000
1359,IND,Any Gender,IT,35 to 54,CXO,Myself Only,350
1360,IND,Any Gender,IT,35 to 54,VP,Any Company Size,57000
1361,IND,Any Gender,IT,35 to 54,VP,"10,001+ employees",15000
1362,IND,Any Gender,IT,35 to 54,VP,"5001-10,000 employees",2400
1363,IND,Any Gender,IT,35 to 54,VP,1001-5000 employees,6600
1364,IND,Any Gender,IT,35 to 54,VP,501-1000 employees,3100
1365,IND,Any Gender,IT,35 to 54,VP,201-500 employees,5000
1366,IND,Any Gender,IT,35 to 54,VP,51-200 employees,7400
1367,IND,Any Gender,IT,35 to 54,VP,11-50 employees,8400
1368,IND,Any Gender,IT,35 to 54,VP,2-10 employees,4300
1369,IND,Any Gender,IT,35 to 54,VP,Myself Only,330
1370,IND,Any Gender,IT,35 to 54,Director,Any Company Size,110000
1371,IND,Any Gender,IT,35 to 54,Director,"10,001+ employees",33000
1372,IND,Any Gender,IT,35 to 54,Director,"5001-10,000 employees",5100
1373,IND,Any Gender,IT,35 to 54,Director,1001-5000 employees,12000
1374,IND,Any Gender,IT,35 to 54,Director,501-1000 employees,5400
1375,IND,Any Gender,IT,35 to 54,Director,201-500 employees,8500
1376,IND,Any Gender,IT,35 to 54,Director,51-200 employees,14000
1377,IND,Any Gender,IT,35 to 54,Director,11-50 employees,17000
1378,IND,Any Gender,IT,35 to 54,Director,2-10 employees,8900
1379,IND,Any Gender,IT,35 to 54,Director,Myself Only,630
1380,IND,Any Gender,IT,35 to 54,Manager,Any Company Size,210000
1381,IND,Any Gender,IT,35 to 54,Manager,"10,001+ employees",110000
1382,IND,Any Gender,IT,35 to 54,Manager,"5001-10,000 employees",13000
1383,IND,Any Gender,IT,35 to 54,Manager,1001-5000 employees,26000
1384,IND,Any Gender,IT,35 to 54,Manager,501-1000 employees,9800
1385,IND,Any Gender,IT,35 to 54,Manager,201-500 employees,13000
1386,IND,Any Gender,IT,35 to 54,Manager,51-200 employees,16000
1387,IND,Any Gender,IT,35 to 54,Manager,11-50 employees,12000
1388,IND,Any Gender,IT,35 to 54,Manager,2-10 employees,5300
1389,IND,Any Gender,IT,35 to 54,Manager,Myself Only,700
1390,IND,Any Gender,IT,35 to 54,Senior,Any Company Size,890000
1391,IND,Any Gender,IT,35 to 54,Senior,"10,001+ employees",470000
1392,IND,Any Gender,IT,35 to 54,Senior,"5001-10,000 employees",50000
1393,IND,Any Gender,IT,35 to 54,Senior,1001-5000 employees,97000
1394,IND,Any Gender,IT,35 to 54,Senior,501-1000 employees,39000
1395,IND,Any Gender,IT,35 to 54,Senior,201-500 employees,54000
1396,IND,Any Gender,IT,35 to 54,Senior,51-200 employees,64000
1397,IND,Any Gender,IT,35 to 54,Senior,11-50 employees,44000
1398,IND,Any Gender,IT,35 to 54,Senior,2-10 employees,16000
1399,IND,Any Gender,IT,35 to 54,Senior,Myself Only,2900
1400,IND,Any Gender,IT,35 to 54,Entry,Any Company Size,530000
1401,IND,Any Gender,IT,35 to 54,Entry,"10,001+ employees",250000
1402,IND,Any Gender,IT,35 to 54,Entry,"5001-10,000 employees",21000
1403,IND,Any Gender,IT,35 to 54,Entry,1001-5000 employees,44000
1404,IND,Any Gender,IT,35 to 54,Entry,501-1000 employees,19000
1405,IND,Any Gender,IT,35 to 54,Entry,201-500 employees,29000
1406,IND,Any Gender,IT,35 to 54,Entry,51-200 employees,39000
1407,IND,Any Gender,IT,35 to 54,Entry,11-50 employees,33000
1408,IND,Any Gender,IT,35 to 54,Entry,2-10 employees,14000
1409,IND,Any Gender,IT,35 to 54,Entry,Myself Only,2900
1410,IND,Any Gender,IT,35 to 54,Training,Any Company Size,20000
1411,IND,Any Gender,IT,35 to 54,Training,"10,001+ employees",6900
1412,IND,Any Gender,IT,35 to 54,Training,"5001-10,000 employees",470
1413,IND,Any Gender,IT,35 to 54,Training,1001-5000 employees,1500
1414,IND,Any Gender,IT,35 to 54,Training,501-1000 employees,660
1415,IND,Any Gender,IT,35 to 54,Training,201-500 employees,910
1416,IND,Any Gender,IT,35 to 54,Training,51-200 employees,1400
1417,IND,Any Gender,IT,35 to 54,Training,11-50 employees,1400
1418,IND,Any Gender,IT,35 to 54,Training,2-10 employees,740
1419,IND,Any Gender,IT,35 to 54,Training,Myself Only,0
1420,IND,Any Gender,IT,35 to 54,Unpaid,Any Company Size,2900
1421,IND,Any Gender,IT,35 to 54,Unpaid,"10,001+ employees",460
1422,IND,Any Gender,IT,35 to 54,Unpaid,"5001-10,000 employees",0
1423,IND,Any Gender,IT,35 to 54,Unpaid,1001-5000 employees,0
1424,IND,Any Gender,IT,35 to 54,Unpaid,501-1000 employees,0
1425,IND,Any Gender,IT,35 to 54,Unpaid,201-500 employees,0
1426,IND,Any Gender,IT,35 to 54,Unpaid,51-200 employees,0
1427,IND,Any Gender,IT,35 to 54,Unpaid,11-50 employees,0
1428,IND,Any Gender,IT,35 to 54,Unpaid,2-10 employees,0
1429,IND,Any Gender,IT,35 to 54,Unpaid,Myself Only,0
1430,IND,Any Gender,IT,25 to 34,Any Job Seniority,Any Company Size,7100000
1431,IND,Any Gender,IT,25 to 34,Any Job Seniority,"10,001+ employees",2300000
1432,IND,Any Gender,IT,25 to 34,Any Job Seniority,"5001-10,000 employees",210000
1433,IND,Any Gender,IT,25 to 34,Any Job Seniority,1001-5000 employees,510000
1434,IND,Any Gender,IT,25 to 34,Any Job Seniority,501-1000 employees,240000
1435,IND,Any Gender,IT,25 to 34,Any Job Seniority,201-500 employees,360000
1436,IND,Any Gender,IT,25 to 34,Any Job Seniority,51-200 employees,550000
1437,IND,Any Gender,IT,25 to 34,Any Job Seniority,11-50 employees,560000
1438,IND,Any Gender,IT,25 to 34,Any Job Seniority,2-10 employees,290000
1439,IND,Any Gender,IT,25 to 34,Any Job Seniority,Myself Only,61000
1440,IND,Any Gender,IT,25 to 34,Owner,Any Company Size,140000
1441,IND,Any Gender,IT,25 to 34,Owner,"10,001+ employees",7700
1442,IND,Any Gender,IT,25 to 34,Owner,"5001-10,000 employees",1100
1443,IND,Any Gender,IT,25 to 34,Owner,1001-5000 employees,3000
1444,IND,Any Gender,IT,25 to 34,Owner,501-1000 employees,2000
1445,IND,Any Gender,IT,25 to 34,Owner,201-500 employees,4600
1446,IND,Any Gender,IT,25 to 34,Owner,51-200 employees,9900
1447,IND,Any Gender,IT,25 to 34,Owner,11-50 employees,24000
1448,IND,Any Gender,IT,25 to 34,Owner,2-10 employees,25000
1449,IND,Any Gender,IT,25 to 34,Owner,Myself Only,2100
1450,IND,Any Gender,IT,25 to 34,Partner,Any Company Size,9500
1451,IND,Any Gender,IT,25 to 34,Partner,"10,001+ employees",900
1452,IND,Any Gender,IT,25 to 34,Partner,"5001-10,000 employees",0
1453,IND,Any Gender,IT,25 to 34,Partner,1001-5000 employees,470
1454,IND,Any Gender,IT,25 to 34,Partner,501-1000 employees,320
1455,IND,Any Gender,IT,25 to 34,Partner,201-500 employees,590
1456,IND,Any Gender,IT,25 to 34,Partner,51-200 employees,1100
1457,IND,Any Gender,IT,25 to 34,Partner,11-50 employees,2100
