,Country,Gender,Company Industry,Age Range,Job seniority,Company Size,Count
599,VNM,Any Gender,Finance,Any Age Range,VP,Myself Only,0
600,VNM,Any Gender,Finance,Any Age Range,Director,Any Company Size,8200
601,VNM,Any Gender,Finance,Any Age Range,Director,"10,001+ employees",2400
602,VNM,Any Gender,Finance,Any Age Range,Director,"5001-10,000 employees",670
603,VNM,Any Gender,Finance,Any Age Range,Director,1001-5000 employees,1200
604,VNM,Any Gender,Finance,Any Age Range,Director,501-1000 employees,560
605,VNM,Any Gender,Finance,Any Age Range,Director,201-500 employees,360
606,VNM,Any Gender,Finance,Any Age Range,Director,51-200 employees,780
607,VNM,Any Gender,Finance,Any Age Range,Director,11-50 employees,590
608,VNM,Any Gender,Finance,Any Age Range,Director,2-10 employees,330
609,VNM,Any Gender,Finance,Any Age Range,Director,Myself Only,0
610,VNM,Any Gender,Finance,Any Age Range,Manager,Any Company Size,11000
611,VNM,Any Gender,Finance,Any Age Range,Manager,"10,001+ employees",3900
612,VNM,Any Gender,Finance,Any Age Range,Manager,"5001-10,000 employees",780
613,VNM,Any Gender,Finance,Any Age Range,Manager,1001-5000 employees,1700
614,VNM,Any Gender,Finance,Any Age Range,Manager,501-1000 employees,620
615,VNM,Any Gender,Finance,Any Age Range,Manager,201-500 employees,490
616,VNM,Any Gender,Finance,Any Age Range,Manager,51-200 employees,780
617,VNM,Any Gender,Finance,Any Age Range,Manager,11-50 employees,620
618,VNM,Any Gender,Finance,Any Age Range,Manager,2-10 employees,370
619,VNM,Any Gender,Finance,Any Age Range,Manager,Myself Only,0
620,VNM,Any Gender,Finance,Any Age Range,Senior,Any Company Size,38000
621,VNM,Any Gender,Finance,Any Age Range,Senior,"10,001+ employees",13000
622,VNM,Any Gender,Finance,Any Age Range,Senior,"5001-10,000 employees",2500
623,VNM,Any Gender,Finance,Any Age Range,Senior,1001-5000 employees,5300
624,VNM,Any Gender,Finance,Any Age Range,Senior,501-1000 employees,2200
625,VNM,Any Gender,Finance,Any Age Range,Senior,201-500 employees,1600
626,VNM,Any Gender,Finance,Any Age Range,Senior,51-200 employees,3000
627,VNM,Any Gender,Finance,Any Age Range,Senior,11-50 employees,2100
628,VNM,Any Gender,Finance,Any Age Range,Senior,2-10 employees,1000
629,VNM,Any Gender,Finance,Any Age Range,Senior,Myself Only,0
630,VNM,Any Gender,Finance,Any Age Range,Entry,Any Company Size,41000
631,VNM,Any Gender,Finance,Any Age Range,Entry,"10,001+ employees",14000
632,VNM,Any Gender,Finance,Any Age Range,Entry,"5001-10,000 employees",2600
633,VNM,Any Gender,Finance,Any Age Range,Entry,1001-5000 employees,4400
634,VNM,Any Gender,Finance,Any Age Range,Entry,501-1000 employees,1900
635,VNM,Any Gender,Finance,Any Age Range,Entry,201-500 employees,1600
636,VNM,Any Gender,Finance,Any Age Range,Entry,51-200 employees,2700
637,VNM,Any Gender,Finance,Any Age Range,Entry,11-50 employees,2200
638,VNM,Any Gender,Finance,Any Age Range,Entry,2-10 employees,1400
639,VNM,Any Gender,Finance,Any Age Range,Entry,Myself Only,0
640,VNM,Any Gender,Finance,Any Age Range,Training,Any Company Size,3900
641,VNM,Any Gender,Finance,Any Age Range,Training,"10,001+ employees",820
642,VNM,Any Gender,Finance,Any Age Range,Training,"5001-10,000 employees",0
643,VNM,Any Gender,Finance,Any Age Range,Training,1001-5000 employees,360
644,VNM,Any Gender,Finance,Any Age Range,Training,501-1000 employees,0
645,VNM,Any Gender,Finance,Any Age Range,Training,201-500 employees,0
646,VNM,Any Gender,Finance,Any Age Range,Training,51-200 employees,0
647,VNM,Any Gender,Finance,Any Age Range,Training,11-50 employees,0
648,VNM,Any Gender,Finance,Any Age Range,Training,2-10 employees,0
649,VNM,Any Gender,Finance,Any Age Range,Training,Myself Only,0
650,VNM,Any Gender,Finance,Any Age Range,Unpaid,Any Company Size,730
651,VNM,Any Gender,Finance,Any Age Range,Unpaid,"10,001+ employees",0
652,VNM,Any Gender,Finance,Any Age Range,Unpaid,"5001-10,000 employees",0
653,VNM,Any Gender,Finance,Any Age Range,Unpaid,1001-5000 employees,0
654,VNM,Any Gender,Finance,Any Age Range,Unpaid,501-1000 employees,0
655,VNM,Any Gender,Finance,Any Age Range,Unpaid,201-500 employees,0
656,VNM,Any Gender,Finance,Any Age Range,Unpaid,51-200 employees,0
657,VNM,Any Gender,Finance,Any Age Range,Unpaid,11-50 employees,0
658,VNM,Any Gender,Finance,Any Age Range,Unpaid,2-10 employees,0
659,VNM,Any Gender,Finance,Any Age Range,Unpaid,Myself Only,0
660,VNM,Any Gender,Finance,55+,Any Job Seniority,Any Company Size,460
661,VNM,Any Gender,Finance,55+,Any Job Seniority,"10,001+ employees",0
662,VNM,Any Gender,Finance,55+,Any Job Seniority,"5001-10,000 employees",0
663,VNM,Any Gender,Finance,55+,Any Job Seniority,1001-5000 employees,0
664,VNM,Any Gender,Finance,55+,Any Job Seniority,501-1000 employees,0
665,VNM,Any Gender,Finance,55+,Any Job Seniority,201-500 employees,0
666,VNM,Any Gender,Finance,55+,Any Job Seniority,51-200 employees,0
667,VNM,Any Gender,Finance,55+,Any Job Seniority,11-50 employees,0
668,VNM,Any Gender,Finance,55+,Any Job Seniority,2-10 employees,0
669,VNM,Any Gender,Finance,55+,Any Job Seniority,Myself Only,0
670,VNM,Any Gender,Finance,55+,Owner,Any Company Size,0
671,VNM,Any Gender,Finance,55+,Owner,"10,001+ employees",0
672,VNM,Any Gender,Finance,55+,Owner,"5001-10,000 employees",0
673,VNM,Any Gender,Finance,55+,Owner,1001-5000 employees,0
674,VNM,Any Gender,Finance,55+,Owner,501-1000 employees,0
675,VNM,Any Gender,Finance,55+,Owner,201-500 employees,0
676,VNM,Any Gender,Finance,55+,Owner,51-200 employees,0
677,VNM,Any Gender,Finance,55+,Owner,11-50 employees,0
678,VNM,Any Gender,Finance,55+,Owner,2-10 employees,0
679,VNM,Any Gender,Finance,55+,Owner,Myself Only,0
680,VNM,Any Gender,Finance,55+,Partner,Any Company Size,0
681,VNM,Any Gender,Finance,55+,Partner,"10,001+ employees",0
682,VNM,Any Gender,Finance,55+,Partner,"5001-10,000 employees",0
683,VNM,Any Gender,Finance,55+,Partner,1001-5000 employees,0
684,VNM,Any Gender,Finance,55+,Partner,501-1000 employees,0
685,VNM,Any Gender,Finance,55+,Partner,201-500 employees,0
686,VNM,Any Gender,Finance,55+,Partner,51-200 employees,0
687,VNM,Any Gender,Finance,55+,Partner,11-50 employees,0
688,VNM,Any Gender,Finance,55+,Partner,2-10 employees,0
689,VNM,Any Gender,Finance,55+,Partner,Myself Only,0
690,VNM,Any Gender,Finance,55+,CXO,Any Company Size,0
691,VNM,Any Gender,Finance,55+,CXO,"10,001+ employees",0
692,VNM,Any Gender,Finance,55+,CXO,"5001-10,000 employees",0
693,VNM,Any Gender,Finance,55+,CXO,1001-5000 employees,0
694,VNM,Any Gender,Finance,55+,CXO,501-1000 employees,0
695,VNM,Any Gender,Finance,55+,CXO,201-500 employees,0
696,VNM,Any Gender,Finance,55+,CXO,51-200 employees,0
697,VNM,Any Gender,Finance,55+,CXO,11-50 employees,0
698,VNM,Any Gender,Finance,55+,CXO,2-10 employees,0
699,VNM,Any Gender,Finance,55+,CXO,Myself Only,0
700,VNM,Any Gender,Finance,55+,VP,Any Company Size,0
701,VNM,Any Gender,Finance,55+,VP,"10,001+ employees",0
702,VNM,Any Gender,Finance,55+,VP,"5001-10,000 employees",0
703,VNM,Any Gender,Finance,55+,VP,1001-5000 employees,0
704,VNM,Any Gender,Finance,55+,VP,501-1000 employees,0
705,VNM,Any Gender,Finance,55+,VP,201-500 employees,0
706,VNM,Any Gender,Finance,55+,VP,51-200 employees,0
707,VNM,Any Gender,Finance,55+,VP,11-50 employees,0
708,VNM,Any Gender,Finance,55+,VP,2-10 employees,0
709,VNM,Any Gender,Finance,55+,VP,Myself Only,0
710,VNM,Any Gender,Finance,55+,Director,Any Company Size,0
711,VNM,Any Gender,Finance,55+,Director,"10,001+ employees",0
712,VNM,Any Gender,Finance,55+,Director,"5001-10,000 employees",0
713,VNM,Any Gender,Finance,55+,Director,1001-5000 employees,0
714,VNM,Any Gender,Finance,55+,Director,501-1000 employees,0
715,VNM,Any Gender,Finance,55+,Director,201-500 employees,0
716,VNM,Any Gender,Finance,55+,Director,51-200 employees,0
717,VNM,Any Gender,Finance,55+,Director,11-50 employees,0
718,VNM,Any Gender,Finance,55+,Director,2-10 employees,0
719,VNM,Any Gender,Finance,55+,Director,Myself Only,0
720,VNM,Any Gender,Finance,55+,Manager,Any Company Size,0
721,VNM,Any Gender,Finance,55+,Manager,"10,001+ employees",0
722,VNM,Any Gender,Finance,55+,Manager,"5001-10,000 employees",0
723,VNM,Any Gender,Finance,55+,Manager,1001-5000 employees,0
724,VNM,Any Gender,Finance,55+,Manager,501-1000 employees,0
725,VNM,Any Gender,Finance,55+,Manager,201-500 employees,0
726,VNM,Any Gender,Finance,55+,Manager,51-200 employees,0
727,VNM,Any Gender,Finance,55+,Manager,11-50 employees,0
728,VNM,Any Gender,Finance,55+,Manager,2-10 employees,0
729,VNM,Any Gender,Finance,55+,Manager,Myself Only,0
730,VNM,Any Gender,Finance,55+,Senior,Any Company Size,0
731,VNM,Any Gender,Finance,55+,Senior,"10,001+ employees",0
732,VNM,Any Gender,Finance,55+,Senior,"5001-10,000 employees",0
733,VNM,Any Gender,Finance,55+,Senior,1001-5000 employees,0
734,VNM,Any Gender,Finance,55+,Senior,501-1000 employees,0
735,VNM,Any Gender,Finance,55+,Senior,201-500 employees,0
736,VNM,Any Gender,Finance,55+,Senior,51-200 employees,0
737,VNM,Any Gender,Finance,55+,Senior,11-50 employees,0
738,VNM,Any Gender,Finance,55+,Senior,2-10 employees,0
739,VNM,Any Gender,Finance,55+,Senior,Myself Only,0
740,VNM,Any Gender,Finance,55+,Entry,Any Company Size,0
741,VNM,Any Gender,Finance,55+,Entry,"10,001+ employees",0
742,VNM,Any Gender,Finance,55+,Entry,"5001-10,000 employees",0
743,VNM,Any Gender,Finance,55+,Entry,1001-5000 employees,0
744,VNM,Any Gender,Finance,55+,Entry,501-1000 employees,0
745,VNM,Any Gender,Finance,55+,Entry,201-500 employees,0
746,VNM,Any Gender,Finance,55+,Entry,51-200 employees,0
747,VNM,Any Gender,Finance,55+,Entry,11-50 employees,0
748,VNM,Any Gender,Finance,55+,Entry,2-10 employees,0
749,VNM,Any Gender,Finance,55+,Entry,Myself Only,0
750,VNM,Any Gender,Finance,55+,Training,Any Company Size,0
751,VNM,Any Gender,Finance,55+,Training,"10,001+ employees",0
752,VNM,Any Gender,Finance,55+,Training,"5001-10,000 employees",0
753,VNM,Any Gender,Finance,55+,Training,1001-5000 employees,0
754,VNM,Any Gender,Finance,55+,Training,501-1000 employees,0
755,VNM,Any Gender,Finance,55+,Training,201-500 employees,0
756,VNM,Any Gender,Finance,55+,Training,51-200 employees,0
757,VNM,Any Gender,Finance,55+,Training,11-50 employees,0
758,VNM,Any Gender,Finance,55+,Training,2-10 employees,0
759,VNM,Any Gender,Finance,55+,Training,Myself Only,0
760,VNM,Any Gender,Finance,55+,Unpaid,Any Company Size,0
761,VNM,Any Gender,Finance,55+,Unpaid,"10,001+ employees",0
762,VNM,Any Gender,Finance,55+,Unpaid,"5001-10,000 employees",0
763,VNM,Any Gender,Finance,55+,Unpaid,1001-5000 employees,0
764,VNM,Any Gender,Finance,55+,Unpaid,501-1000 employees,0
765,VNM,Any Gender,Finance,55+,Unpaid,201-500 employees,0
766,VNM,Any Gender,Finance,55+,Unpaid,51-200 employees,0
767,VNM,Any Gender,Finance,55+,Unpaid,11-50 employees,0
768,VNM,Any Gender,Finance,55+,Unpaid,2-10 employees,0
769,VNM,Any Gender,Finance,55+,Unpaid,Myself Only,0
770,VNM,Any Gender,Finance,35 to 54,Any Job Seniority,Any Company Size,18000
771,VNM,Any Gender,Finance,35 to 54,Any Job Seniority,"10,001+ employees",5000
772,VNM,Any Gender,Finance,35 to 54,Any Job Seniority,"5001-10,000 employees",1200
773,VNM,Any Gender,Finance,35 to 54,Any Job Seniority,1001-5000 employees,2200
774,VNM,Any Gender,Finance,35 to 54,Any Job Seniority,501-1000 employees,880
775,VNM,Any Gender,Finance,35 to 54,Any Job Seniority,201-500 employees,750
776,VNM,Any Gender,Finance,35 to 54,Any Job Seniority,51-200 employees,1500
777,VNM,Any Gender,Finance,35 to 54,Any Job Seniority,11-50 employees,1100
778,VNM,Any Gender,Finance,35 to 54,Any Job Seniority,2-10 employees,590
779,VNM,Any Gender,Finance,35 to 54,Any Job Seniority,Myself Only,0
780,VNM,Any Gender,Finance,35 to 54,Owner,Any Company Size,640
781,VNM,Any Gender,Finance,35 to 54,Owner,"10,001+ employees",0
782,VNM,Any Gender,Finance,35 to 54,Owner,"5001-10,000 employees",0
783,VNM,Any Gender,Finance,35 to 54,Owner,1001-5000 employees,0
784,VNM,Any Gender,Finance,35 to 54,Owner,501-1000 employees,0
785,VNM,Any Gender,Finance,35 to 54,Owner,201-500 employees,0
786,VNM,Any Gender,Finance,35 to 54,Owner,51-200 employees,0
787,VNM,Any Gender,Finance,35 to 54,Owner,11-50 employees,0
788,VNM,Any Gender,Finance,35 to 54,Owner,2-10 employees,0
789,VNM,Any Gender,Finance,35 to 54,Owner,Myself Only,0
790,VNM,Any Gender,Finance,35 to 54,Partner,Any Company Size,330
791,VNM,Any Gender,Finance,35 to 54,Partner,"10,001+ employees",0
792,VNM,Any Gender,Finance,35 to 54,Partner,"5001-10,000 employees",0
793,VNM,Any Gender,Finance,35 to 54,Partner,1001-5000 employees,0
794,VNM,Any Gender,Finance,35 to 54,Partner,501-1000 employees,0
795,VNM,Any Gender,Finance,35 to 54,Partner,201-500 employees,0
796,VNM,Any Gender,Finance,35 to 54,Partner,51-200 employees,0
797,VNM,Any Gender,Finance,35 to 54,Partner,11-50 employees,0
798,VNM,Any Gender,Finance,35 to 54,Partner,2-10 employees,0
799,VNM,Any Gender,Finance,35 to 54,Partner,Myself Only,0
800,VNM,Any Gender,Finance,35 to 54,CXO,Any Company Size,1200
801,VNM,Any Gender,Finance,35 to 54,CXO,"10,001+ employees",0
802,VNM,Any Gender,Finance,35 to 54,CXO,"5001-10,000 employees",0
803,VNM,Any Gender,Finance,35 to 54,CXO,1001-5000 employees,0
804,VNM,Any Gender,Finance,35 to 54,CXO,501-1000 employees,0
805,VNM,Any Gender,Finance,35 to 54,CXO,201-500 employees,0
806,VNM,Any Gender,Finance,35 to 54,CXO,51-200 employees,0
807,VNM,Any Gender,Finance,35 to 54,CXO,11-50 employees,0
808,VNM,Any Gender,Finance,35 to 54,CXO,2-10 employees,0
809,VNM,Any Gender,Finance,35 to 54,CXO,Myself Only,0
810,VNM,Any Gender,Finance,35 to 54,VP,Any Company Size,700
811,VNM,Any Gender,Finance,35 to 54,VP,"10,001+ employees",0
812,VNM,Any Gender,Finance,35 to 54,VP,"5001-10,000 employees",0
813,VNM,Any Gender,Finance,35 to 54,VP,1001-5000 employees,0
814,VNM,Any Gender,Finance,35 to 54,VP,501-1000 employees,0
815,VNM,Any Gender,Finance,35 to 54,VP,201-500 employees,0
816,VNM,Any Gender,Finance,35 to 54,VP,51-200 employees,0
817,VNM,Any Gender,Finance,35 to 54,VP,11-50 employees,0
818,VNM,Any Gender,Finance,35 to 54,VP,2-10 employees,0
819,VNM,Any Gender,Finance,35 to 54,VP,Myself Only,0
820,VNM,Any Gender,Finance,35 to 54,Director,Any Company Size,3400
821,VNM,Any Gender,Finance,35 to 54,Director,"10,001+ employees",1000
822,VNM,Any Gender,Finance,35 to 54,Director,"5001-10,000 employees",310
823,VNM,Any Gender,Finance,35 to 54,Director,1001-5000 employees,560
824,VNM,Any Gender,Finance,35 to 54,Director,501-1000 employees,0
825,VNM,Any Gender,Finance,35 to 54,Director,201-500 employees,0
826,VNM,Any Gender,Finance,35 to 54,Director,51-200 employees,380
827,VNM,Any Gender,Finance,35 to 54,Director,11-50 employees,0
828,VNM,Any Gender,Finance,35 to 54,Director,2-10 employees,0
829,VNM,Any Gender,Finance,35 to 54,Director,Myself Only,0
830,VNM,Any Gender,Finance,35 to 54,Manager,Any Company Size,2800
831,VNM,Any Gender,Finance,35 to 54,Manager,"10,001+ employees",1000
832,VNM,Any Gender,Finance,35 to 54,Manager,"5001-10,000 employees",0
833,VNM,Any Gender,Finance,35 to 54,Manager,1001-5000 employees,440
834,VNM,Any Gender,Finance,35 to 54,Manager,501-1000 employees,0
835,VNM,Any Gender,Finance,35 to 54,Manager,201-500 employees,0
836,VNM,Any Gender,Finance,35 to 54,Manager,51-200 employees,0
837,VNM,Any Gender,Finance,35 to 54,Manager,11-50 employees,0
838,VNM,Any Gender,Finance,35 to 54,Manager,2-10 employees,0
839,VNM,Any Gender,Finance,35 to 54,Manager,Myself Only,0
840,VNM,Any Gender,Finance,35 to 54,Senior,Any Company Size,4900
841,VNM,Any Gender,Finance,35 to 54,Senior,"10,001+ employees",1600
842,VNM,Any Gender,Finance,35 to 54,Senior,"5001-10,000 employees",370
843,VNM,Any Gender,Finance,35 to 54,Senior,1001-5000 employees,670
844,VNM,Any Gender,Finance,35 to 54,Senior,501-1000 employees,0
845,VNM,Any Gender,Finance,35 to 54,Senior,201-500 employees,0
846,VNM,Any Gender,Finance,35 to 54,Senior,51-200 employees,440
847,VNM,Any Gender,Finance,35 to 54,Senior,11-50 employees,0
848,VNM,Any Gender,Finance,35 to 54,Senior,2-10 employees,0
849,VNM,Any Gender,Finance,35 to 54,Senior,Myself Only,0
850,VNM,Any Gender,Finance,35 to 54,Entry,Any Company Size,2700
851,VNM,Any Gender,Finance,35 to 54,Entry,"10,001+ employees",880
852,VNM,Any Gender,Finance,35 to 54,Entry,"5001-10,000 employees",0
853,VNM,Any Gender,Finance,35 to 54,Entry,1001-5000 employees,0
854,VNM,Any Gender,Finance,35 to 54,Entry,501-1000 employees,0
855,VNM,Any Gender,Finance,35 to 54,Entry,201-500 employees,0
856,VNM,Any Gender,Finance,35 to 54,Entry,51-200 employees,0
857,VNM,Any Gender,Finance,35 to 54,Entry,11-50 employees,0
858,VNM,Any Gender,Finance,35 to 54,Entry,2-10 employees,0
859,VNM,Any Gender,Finance,35 to 54,Entry,Myself Only,0
860,VNM,Any Gender,Finance,35 to 54,Training,Any Company Size,0
861,VNM,Any Gender,Finance,35 to 54,Training,"10,001+ employees",0
862,VNM,Any Gender,Finance,35 to 54,Training,"5001-10,000 employees",0
863,VNM,Any Gender,Finance,35 to 54,Training,1001-5000 employees,0
864,VNM,Any Gender,Finance,35 to 54,Training,501-1000 employees,0
865,VNM,Any Gender,Finance,35 to 54,Training,201-500 employees,0
866,VNM,Any Gender,Finance,35 to 54,Training,51-200 employees,0
867,VNM,Any Gender,Finance,35 to 54,Training,11-50 employees,0
868,VNM,Any Gender,Finance,35 to 54,Training,2-10 employees,0
869,VNM,Any Gender,Finance,35 to 54,Training,Myself Only,0
870,VNM,Any Gender,Finance,35 to 54,Unpaid,Any Company Size,0
871,VNM,Any Gender,Finance,35 to 54,Unpaid,"10,001+ employees",0
872,VNM,Any Gender,Finance,35 to 54,Unpaid,"5001-10,000 employees",0
873,VNM,Any Gender,Finance,35 to 54,Unpaid,1001-5000 employees,0
874,VNM,Any Gender,Finance,35 to 54,Unpaid,501-1000 employees,0
875,VNM,Any Gender,Finance,35 to 54,Unpaid,201-500 employees,0
876,VNM,Any Gender,Finance,35 to 54,Unpaid,51-200 employees,0
877,VNM,Any Gender,Finance,35 to 54,Unpaid,11-50 employees,0
878,VNM,Any Gender,Finance,35 to 54,Unpaid,2-10 employees,0
879,VNM,Any Gender,Finance,35 to 54,Unpaid,Myself Only,0
880,VNM,Any Gender,Finance,25 to 34,Any Job Seniority,Any Company Size,98000
881,VNM,Any Gender,Finance,25 to 34,Any Job Seniority,"10,001+ employees",24000
882,VNM,Any Gender,Finance,25 to 34,Any Job Seniority,"5001-10,000 employees",5200
883,VNM,Any Gender,Finance,25 to 34,Any Job Seniority,1001-5000 employees,10000
884,VNM,Any Gender,Finance,25 to 34,Any Job Seniority,501-1000 employees,4100
885,VNM,Any Gender,Finance,25 to 34,Any Job Seniority,201-500 employees,3400
886,VNM,Any Gender,Finance,25 to 34,Any Job Seniority,51-200 employees,5700
887,VNM,Any Gender,Finance,25 to 34,Any Job Seniority,11-50 employees,4600
888,VNM,Any Gender,Finance,25 to 34,Any Job Seniority,2-10 employees,3100
889,VNM,Any Gender,Finance,25 to 34,Any Job Seniority,Myself Only,320
890,VNM,Any Gender,Finance,25 to 34,Owner,Any Company Size,1700
891,VNM,Any Gender,Finance,25 to 34,Owner,"10,001+ employees",0
892,VNM,Any Gender,Finance,25 to 34,Owner,"5001-10,000 employees",0
893,VNM,Any Gender,Finance,25 to 34,Owner,1001-5000 employees,540
894,VNM,Any Gender,Finance,25 to 34,Owner,501-1000 employees,0
895,VNM,Any Gender,Finance,25 to 34,Owner,201-500 employees,0
896,VNM,Any Gender,Finance,25 to 34,Owner,51-200 employees,0
897,VNM,Any Gender,Finance,25 to 34,Owner,11-50 employees,0
898,VNM,Any Gender,Finance,25 to 34,Owner,2-10 employees,0
899,VNM,Any Gender,Finance,25 to 34,Owner,Myself Only,0
900,VNM,Any Gender,Finance,25 to 34,Partner,Any Company Size,400
901,VNM,Any Gender,Finance,25 to 34,Partner,"10,001+ employees",0
902,VNM,Any Gender,Finance,25 to 34,Partner,"5001-10,000 employees",0
903,VNM,Any Gender,Finance,25 to 34,Partner,1001-5000 employees,0
904,VNM,Any Gender,Finance,25 to 34,Partner,501-1000 employees,0
905,VNM,Any Gender,Finance,25 to 34,Partner,201-500 employees,0
906,VNM,Any Gender,Finance,25 to 34,Partner,51-200 employees,0
907,VNM,Any Gender,Finance,25 to 34,Partner,11-50 employees,0
908,VNM,Any Gender,Finance,25 to 34,Partner,2-10 employees,0
909,VNM,Any Gender,Finance,25 to 34,Partner,Myself Only,0
910,VNM,Any Gender,Finance,25 to 34,CXO,Any Company Size,1500
911,VNM,Any Gender,Finance,25 to 34,CXO,"10,001+ employees",0
912,VNM,Any Gender,Finance,25 to 34,CXO,"5001-10,000 employees",0
913,VNM,Any Gender,Finance,25 to 34,CXO,1001-5000 employees,0
914,VNM,Any Gender,Finance,25 to 34,CXO,501-1000 employees,0
915,VNM,Any Gender,Finance,25 to 34,CXO,201-500 employees,0
916,VNM,Any Gender,Finance,25 to 34,CXO,51-200 employees,0
917,VNM,Any Gender,Finance,25 to 34,CXO,11-50 employees,0
918,VNM,Any Gender,Finance,25 to 34,CXO,2-10 employees,0
919,VNM,Any Gender,Finance,25 to 34,CXO,Myself Only,0
920,VNM,Any Gender,Finance,25 to 34,VP,Any Company Size,1200
921,VNM,Any Gender,Finance,25 to 34,VP,"10,001+ employees",340
922,VNM,Any Gender,Finance,25 to 34,VP,"5001-10,000 employees",0
923,VNM,Any Gender,Finance,25 to 34,VP,1001-5000 employees,0
924,VNM,Any Gender,Finance,25 to 34,VP,501-1000 employees,0
925,VNM,Any Gender,Finance,25 to 34,VP,201-500 employees,0
926,VNM,Any Gender,Finance,25 to 34,VP,51-200 employees,0
927,VNM,Any Gender,Finance,25 to 34,VP,11-50 employees,0
928,VNM,Any Gender,Finance,25 to 34,VP,2-10 employees,0
929,VNM,Any Gender,Finance,25 to 34,VP,Myself Only,0
930,VNM,Any Gender,Finance,25 to 34,Director,Any Company Size,3900
931,VNM,Any Gender,Finance,25 to 34,Director,"10,001+ employees",1100
932,VNM,Any Gender,Finance,25 to 34,Director,"5001-10,000 employees",310
933,VNM,Any Gender,Finance,25 to 34,Director,1001-5000 employees,550
934,VNM,Any Gender,Finance,25 to 34,Director,501-1000 employees,0
935,VNM,Any Gender,Finance,25 to 34,Director,201-500 employees,0
936,VNM,Any Gender,Finance,25 to 34,Director,51-200 employees,320
937,VNM,Any Gender,Finance,25 to 34,Director,11-50 employees,0
938,VNM,Any Gender,Finance,25 to 34,Director,2-10 employees,0
939,VNM,Any Gender,Finance,25 to 34,Director,Myself Only,0
940,VNM,Any Gender,Finance,25 to 34,Manager,Any Company Size,7000
941,VNM,Any Gender,Finance,25 to 34,Manager,"10,001+ employees",2200
942,VNM,Any Gender,Finance,25 to 34,Manager,"5001-10,000 employees",470
943,VNM,Any Gender,Finance,25 to 34,Manager,1001-5000 employees,1100
944,VNM,Any Gender,Finance,25 to 34,Manager,501-1000 employees,400
945,VNM,Any Gender,Finance,25 to 34,Manager,201-500 employees,310
946,VNM,Any Gender,Finance,25 to 34,Manager,51-200 employees,450
947,VNM,Any Gender,Finance,25 to 34,Manager,11-50 employees,390
948,VNM,Any Gender,Finance,25 to 34,Manager,2-10 employees,0
949,VNM,Any Gender,Finance,25 to 34,Manager,Myself Only,0
950,VNM,Any Gender,Finance,25 to 34,Senior,Any Company Size,25000
951,VNM,Any Gender,Finance,25 to 34,Senior,"10,001+ employees",8200
952,VNM,Any Gender,Finance,25 to 34,Senior,"5001-10,000 employees",1700
953,VNM,Any Gender,Finance,25 to 34,Senior,1001-5000 employees,3500
954,VNM,Any Gender,Finance,25 to 34,Senior,501-1000 employees,1500
955,VNM,Any Gender,Finance,25 to 34,Senior,201-500 employees,1000
956,VNM,Any Gender,Finance,25 to 34,Senior,51-200 employees,2100
957,VNM,Any Gender,Finance,25 to 34,Senior,11-50 employees,1300
958,VNM,Any Gender,Finance,25 to 34,Senior,2-10 employees,680
959,VNM,Any Gender,Finance,25 to 34,Senior,Myself Only,0
960,VNM,Any Gender,Finance,25 to 34,Entry,Any Company Size,27000
961,VNM,Any Gender,Finance,25 to 34,Entry,"10,001+ employees",8500
962,VNM,Any Gender,Finance,25 to 34,Entry,"5001-10,000 employees",1700
963,VNM,Any Gender,Finance,25 to 34,Entry,1001-5000 employees,2900
964,VNM,Any Gender,Finance,25 to 34,Entry,501-1000 employees,1300
965,VNM,Any Gender,Finance,25 to 34,Entry,201-500 employees,1000
966,VNM,Any Gender,Finance,25 to 34,Entry,51-200 employees,1800
967,VNM,Any Gender,Finance,25 to 34,Entry,11-50 employees,1400
968,VNM,Any Gender,Finance,25 to 34,Entry,2-10 employees,920
969,VNM,Any Gender,Finance,25 to 34,Entry,Myself Only,0
970,VNM,Any Gender,Finance,25 to 34,Training,Any Company Size,2200
971,VNM,Any Gender,Finance,25 to 34,Training,"10,001+ employees",400
972,VNM,Any Gender,Finance,25 to 34,Training,"5001-10,000 employees",0
973,VNM,Any Gender,Finance,25 to 34,Training,1001-5000 employees,0
974,VNM,Any Gender,Finance,25 to 34,Training,501-1000 employees,0
975,VNM,Any Gender,Finance,25 to 34,Training,201-500 employees,0
976,VNM,Any Gender,Finance,25 to 34,Training,51-200 employees,0
977,VNM,Any Gender,Finance,25 to 34,Training,11-50 employees,0
978,VNM,Any Gender,Finance,25 to 34,Training,2-10 employees,0
979,VNM,Any Gender,Finance,25 to 34,Training,Myself Only,0
980,VNM,Any Gender,Finance,25 to 34,Unpaid,Any Company Size,470
981,VNM,Any Gender,Finance,25 to 34,Unpaid,"10,001+ employees",0
982,VNM,Any Gender,Finance,25 to 34,Unpaid,"5001-10,000 employees",0
983,VNM,Any Gender,Finance,25 to 34,Unpaid,1001-5000 employees,0
984,VNM,Any Gender,Finance,25 to 34,Unpaid,501-1000 employees,0
985,VNM,Any Gender,Finance,25 to 34,Unpaid,201-500 employees,0
986,VNM,Any Gender,Finance,25 to 34,Unpaid,51-200 employees,0
987,VNM,Any Gender,Finance,25 to 34,Unpaid,11-50 employees,0
988,VNM,Any Gender,Finance,25 to 34,Unpaid,2-10 employees,0
989,VNM,Any Gender,Finance,25 to 34,Unpaid,Myself Only,0
990,VNM,Any Gender,Finance,18 to 24,Any Job Seniority,Any Company Size,32000
