0,1,2,3,4,5,6
VNM,Any Gender,Any Age Range,VP,2-10 employees,Neither IT nor Finance,1300
VNM,Any Gender,Any Age Range,VP,2-10 employees,Finance,1600
VNM,Any Gender,Any Age Range,VP,2-10 employees,IT,1500
VNM,Any Gender,Any Age Range,VP,Myself Only,Neither IT nor Finance,0
VNM,Any Gender,Any Age Range,VP,Myself Only,Finance,0
VNM,Any Gender,Any Age Range,VP,Myself Only,IT,0
VNM,Any Gender,Any Age Range,Director,Any Company Size,Neither IT nor Finance,64000
VNM,Any Gender,Any Age Range,Director,Any Company Size,Finance,75000
VNM,Any Gender,Any Age Range,Director,Any Company Size,IT,72000
VNM,Any Gender,Any Age Range,Director,"10,001+ employees",Neither IT nor Finance,6400
VNM,Any Gender,Any Age Range,Director,"10,001+ employees",Finance,9000
VNM,Any Gender,Any Age Range,Director,"10,001+ employees",IT,8800
VNM,Any Gender,Any Age Range,Director,"5001-10,000 employees",Neither IT nor Finance,1900
VNM,Any Gender,Any Age Range,Director,"5001-10,000 employees",Finance,2200
VNM,Any Gender,Any Age Range,Director,"5001-10,000 employees",IT,2500
VNM,Any Gender,Any Age Range,Director,1001-5000 employees,Neither IT nor Finance,4000
VNM,Any Gender,Any Age Range,Director,1001-5000 employees,Finance,5000
VNM,Any Gender,Any Age Range,Director,1001-5000 employees,IT,5100
VNM,Any Gender,Any Age Range,Director,501-1000 employees,Neither IT nor Finance,2500
VNM,Any Gender,Any Age Range,Director,501-1000 employees,Finance,3300
VNM,Any Gender,Any Age Range,Director,501-1000 employees,IT,3000
VNM,Any Gender,Any Age Range,Director,201-500 employees,Neither IT nor Finance,3400
VNM,Any Gender,Any Age Range,Director,201-500 employees,Finance,4200
VNM,Any Gender,Any Age Range,Director,201-500 employees,IT,3700
VNM,Any Gender,Any Age Range,Director,51-200 employees,Neither IT nor Finance,4500
VNM,Any Gender,Any Age Range,Director,51-200 employees,Finance,5700
VNM,Any Gender,Any Age Range,Director,51-200 employees,IT,5200
VNM,Any Gender,Any Age Range,Director,11-50 employees,Neither IT nor Finance,5200
VNM,Any Gender,Any Age Range,Director,11-50 employees,Finance,6600
VNM,Any Gender,Any Age Range,Director,11-50 employees,IT,5700
VNM,Any Gender,Any Age Range,Director,2-10 employees,Neither IT nor Finance,3500
VNM,Any Gender,Any Age Range,Director,2-10 employees,Finance,4300
VNM,Any Gender,Any Age Range,Director,2-10 employees,IT,3800
VNM,Any Gender,Any Age Range,Director,Myself Only,Neither IT nor Finance,390
VNM,Any Gender,Any Age Range,Director,Myself Only,Finance,470
VNM,Any Gender,Any Age Range,Director,Myself Only,IT,410
VNM,Any Gender,Any Age Range,Manager,Any Company Size,Neither IT nor Finance,100000
VNM,Any Gender,Any Age Range,Manager,Any Company Size,Finance,120000
VNM,Any Gender,Any Age Range,Manager,Any Company Size,IT,110000
VNM,Any Gender,Any Age Range,Manager,"10,001+ employees",Neither IT nor Finance,14000
VNM,Any Gender,Any Age Range,Manager,"10,001+ employees",Finance,18000
VNM,Any Gender,Any Age Range,Manager,"10,001+ employees",IT,18000
VNM,Any Gender,Any Age Range,Manager,"5001-10,000 employees",Neither IT nor Finance,3900
VNM,Any Gender,Any Age Range,Manager,"5001-10,000 employees",Finance,4600
VNM,Any Gender,Any Age Range,Manager,"5001-10,000 employees",IT,4700
VNM,Any Gender,Any Age Range,Manager,1001-5000 employees,Neither IT nor Finance,8100
VNM,Any Gender,Any Age Range,Manager,1001-5000 employees,Finance,9800
VNM,Any Gender,Any Age Range,Manager,1001-5000 employees,IT,9800
VNM,Any Gender,Any Age Range,Manager,501-1000 employees,Neither IT nor Finance,4500
VNM,Any Gender,Any Age Range,Manager,501-1000 employees,Finance,5600
VNM,Any Gender,Any Age Range,Manager,501-1000 employees,IT,5100
VNM,Any Gender,Any Age Range,Manager,201-500 employees,Neither IT nor Finance,5300
VNM,Any Gender,Any Age Range,Manager,201-500 employees,Finance,6300
VNM,Any Gender,Any Age Range,Manager,201-500 employees,IT,5700
VNM,Any Gender,Any Age Range,Manager,51-200 employees,Neither IT nor Finance,6400
VNM,Any Gender,Any Age Range,Manager,51-200 employees,Finance,8000
VNM,Any Gender,Any Age Range,Manager,51-200 employees,IT,7100
VNM,Any Gender,Any Age Range,Manager,11-50 employees,Neither IT nor Finance,6800
VNM,Any Gender,Any Age Range,Manager,11-50 employees,Finance,8400
VNM,Any Gender,Any Age Range,Manager,11-50 employees,IT,7400
VNM,Any Gender,Any Age Range,Manager,2-10 employees,Neither IT nor Finance,4900
VNM,Any Gender,Any Age Range,Manager,2-10 employees,Finance,5800
VNM,Any Gender,Any Age Range,Manager,2-10 employees,IT,5200
VNM,Any Gender,Any Age Range,Manager,Myself Only,Neither IT nor Finance,610
VNM,Any Gender,Any Age Range,Manager,Myself Only,Finance,800
VNM,Any Gender,Any Age Range,Manager,Myself Only,IT,640
VNM,Any Gender,Any Age Range,Senior,Any Company Size,Neither IT nor Finance,300000
VNM,Any Gender,Any Age Range,Senior,Any Company Size,Finance,370000
VNM,Any Gender,Any Age Range,Senior,Any Company Size,IT,340000
VNM,Any Gender,Any Age Range,Senior,"10,001+ employees",Neither IT nor Finance,36000
VNM,Any Gender,Any Age Range,Senior,"10,001+ employees",Finance,51000
VNM,Any Gender,Any Age Range,Senior,"10,001+ employees",IT,48000
VNM,Any Gender,Any Age Range,Senior,"5001-10,000 employees",Neither IT nor Finance,10000
VNM,Any Gender,Any Age Range,Senior,"5001-10,000 employees",Finance,13000
VNM,Any Gender,Any Age Range,Senior,"5001-10,000 employees",IT,12000
VNM,Any Gender,Any Age Range,Senior,1001-5000 employees,Neither IT nor Finance,22000
VNM,Any Gender,Any Age Range,Senior,1001-5000 employees,Finance,30000
VNM,Any Gender,Any Age Range,Senior,1001-5000 employees,IT,27000
VNM,Any Gender,Any Age Range,Senior,501-1000 employees,Neither IT nor Finance,14000
VNM,Any Gender,Any Age Range,Senior,501-1000 employees,Finance,20000
VNM,Any Gender,Any Age Range,Senior,501-1000 employees,IT,16000
VNM,Any Gender,Any Age Range,Senior,201-500 employees,Neither IT nor Finance,18000
VNM,Any Gender,Any Age Range,Senior,201-500 employees,Finance,24000
VNM,Any Gender,Any Age Range,Senior,201-500 employees,IT,19000
VNM,Any Gender,Any Age Range,Senior,51-200 employees,Neither IT nor Finance,24000
VNM,Any Gender,Any Age Range,Senior,51-200 employees,Finance,32000
VNM,Any Gender,Any Age Range,Senior,51-200 employees,IT,26000
VNM,Any Gender,Any Age Range,Senior,11-50 employees,Neither IT nor Finance,24000
VNM,Any Gender,Any Age Range,Senior,11-50 employees,Finance,32000
VNM,Any Gender,Any Age Range,Senior,11-50 employees,IT,26000
VNM,Any Gender,Any Age Range,Senior,2-10 employees,Neither IT nor Finance,15000
VNM,Any Gender,Any Age Range,Senior,2-10 employees,Finance,18000
VNM,Any Gender,Any Age Range,Senior,2-10 employees,IT,16000
VNM,Any Gender,Any Age Range,Senior,Myself Only,Neither IT nor Finance,2400
VNM,Any Gender,Any Age Range,Senior,Myself Only,Finance,3100
VNM,Any Gender,Any Age Range,Senior,Myself Only,IT,2500
VNM,Any Gender,Any Age Range,Entry,Any Company Size,Neither IT nor Finance,500000
VNM,Any Gender,Any Age Range,Entry,Any Company Size,Finance,640000
VNM,Any Gender,Any Age Range,Entry,Any Company Size,IT,540000
VNM,Any Gender,Any Age Range,Entry,"10,001+ employees",Neither IT nor Finance,53000
VNM,Any Gender,Any Age Range,Entry,"10,001+ employees",Finance,86000
VNM,Any Gender,Any Age Range,Entry,"10,001+ employees",IT,66000
VNM,Any Gender,Any Age Range,Entry,"5001-10,000 employees",Neither IT nor Finance,15000
